customer_unique_id,total_pedidos,valor_total,primeiro_pedido,ultimo_pedido,tempo_vida_cliente,dias_sem_comprar,status_cliente,tipo_cliente
2b4efa2bb0d9e62ee5e197cacd93c0d6,2,396.02,"2017-09-17 14:12:52","2018-01-28 15:09:08",133,2980,CHURN,RECORRENTE
2b5c14b7e1a3d88ff7e0c46e15851f5f,2,121.06,"2017-07-17 16:14:02","2017-07-17 16:14:02",0,3175,CHURN,RECORRENTE
2b5ffb4c42d26e466ad575ecce365aa2,2,148.51,"2017-03-13 16:32:40","2018-04-13 09:32:23",396,2905,CHURN,RECORRENTE
2b6ce149982204423f4efac29701255a,2,626.82,"2017-09-11 17:47:24","2018-01-07 20:09:08",118,3001,CHURN,RECORRENTE
2b775b75afa0be08220fb73a7e68df3b,2,126.72,"2017-06-23 21:39:52","2017-10-30 19:25:26",129,3070,CHURN,RECORRENTE
2b952792a20f6076f6e7a9c6a27ade02,2,130.14,"2017-06-05 15:09:50","2017-11-25 00:23:00",173,3044,CHURN,RECORRENTE
2b9bd15bf8e54b231c518790c55e5f92,2,115.76,"2018-04-30 18:56:27","2018-06-12 12:25:15",43,2845,CHURN,RECORRENTE
2bd9d2f3cc5d99b1b3d9ff5acd81bd5e,2,103.11,"2017-05-16 20:51:52","2017-11-06 20:30:25",174,3063,CHURN,RECORRENTE
2be5dce8b491a7bc6a65d6e91bf49812,2,150.61,"2017-12-09 11:43:51","2018-08-24 10:16:19",258,2772,CHURN,RECORRENTE
2c14db46aee6245ff5a01f7f69544f73,2,296.56,"2018-04-01 11:30:07","2018-04-02 14:08:53",1,2916,CHURN,RECORRENTE
2c3ed77b92cba1f5622b5ccaa1792b8b,2,391.80,"2018-01-03 10:43:02","2018-01-27 17:01:16",24,2981,CHURN,RECORRENTE
2c45ab66a3dae52960147e76a35740ff,2,228.59,"2017-12-18 12:06:57","2018-08-02 12:05:57",227,2794,CHURN,RECORRENTE
2c6a91479a7dc00d8c9d650d8dee88ca,2,399.53,"2017-11-06 21:44:01","2018-01-16 21:39:46",71,2992,CHURN,RECORRENTE
2c961ee955abb3ac9a80babd54ed4156,2,160.44,"2018-01-20 20:47:34","2018-01-27 12:04:16",7,2981,CHURN,RECORRENTE
2ca8ef8560c5cd0f9ddb65d1b1b51380,2,206.73,"2017-12-09 17:59:47","2017-12-09 17:59:48",0,3030,CHURN,RECORRENTE
2ccc5d0620e07e3b54b83848c31a08fa,2,180.35,"2018-02-22 19:14:40","2018-03-16 19:39:14",22,2933,CHURN,RECORRENTE
2cf396c9e24e7627ff042cccb209b9e6,2,429.30,"2017-08-10 18:16:59","2017-09-18 23:34:58",39,3112,CHURN,RECORRENTE
2cff422ea56f68a1e1bdce4371b88d66,2,110.44,"2018-05-11 09:09:56","2018-05-22 09:55:20",11,2866,CHURN,RECORRENTE
2d0aa39055b967248bf551e220b55f59,2,56.46,"2018-02-26 18:18:57","2018-02-26 18:18:58",0,2951,CHURN,RECORRENTE
2d14556024f4bbe01f147576097c42fe,2,320.40,"2018-01-09 20:58:34","2018-08-05 21:41:29",208,2791,CHURN,RECORRENTE
2d49eaf79111ff286fe657aadbed5a28,2,150.95,"2017-07-22 15:14:36","2018-05-07 07:17:20",289,2881,CHURN,RECORRENTE
2d5e5796e7901464c00407e69739c6db,2,217.39,"2017-06-19 02:15:55","2018-06-04 09:15:35",350,2853,CHURN,RECORRENTE
2d7a88002fb4c6073fbef4f59707a0e0,2,258.95,"2017-01-19 15:21:44","2017-01-19 15:21:44",0,3354,CHURN,RECORRENTE
2d7c6bd64b139f0f40968dd19c629532,2,232.76,"2017-07-23 02:05:55","2017-08-01 13:29:51",9,3160,CHURN,RECORRENTE
2dacd79aa5d1a86240b37b6c588de551,2,389.49,"2018-02-28 16:07:09","2018-02-28 16:07:14",0,2949,CHURN,RECORRENTE
2dc7f51f05ba1b1a92608e45e55d1fe1,2,105.14,"2017-03-01 20:57:25","2017-12-21 20:04:26",295,3018,CHURN,RECORRENTE
2dcbfb99d95c7ba6eb992a98627f45b8,2,285.23,"2017-11-28 01:16:27","2017-12-03 20:37:09",5,3036,CHURN,RECORRENTE
2dd7f52683f631651a5d94056935e1e1,2,171.14,"2018-02-07 11:48:20","2018-02-12 20:16:39",5,2965,CHURN,RECORRENTE
2ddaeeb8948d70423c3326843412fccf,2,143.42,"2018-06-15 15:13:15","2018-06-22 09:29:37",7,2835,CHURN,RECORRENTE
2ddc001b620bd90d0f4378cfde1db887,4,483.33,"2017-09-30 07:44:48","2018-04-04 14:57:59",186,2914,CHURN,RECORRENTE
2ddd50b61ee4a82b40033feecac1f863,2,273.73,"2017-10-16 12:21:07","2017-10-16 12:21:07",0,3084,CHURN,RECORRENTE
2e08911037fe7ec67377711eee1fdbf3,2,357.78,"2017-11-26 21:51:50","2018-03-01 18:15:16",95,2948,CHURN,RECORRENTE
2e0a2166aa23da2472c6a60c4af6f7a6,2,299.53,"2017-02-19 01:28:47","2017-10-29 10:19:49",252,3071,CHURN,RECORRENTE
2e366b0c6451864364bab2e7917ca1bb,2,113.56,"2017-05-29 06:21:19","2017-05-31 06:32:49",2,3222,CHURN,RECORRENTE
2e43e031f10de28e557c35ef668f9396,3,350.97,"2017-01-26 13:15:41","2017-01-26 13:15:42",0,3347,CHURN,RECORRENTE
2e49a3bbeb76297ee0ff49df39c2456c,2,205.07,"2017-04-21 11:10:32","2018-08-19 15:43:09",485,2777,CHURN,RECORRENTE
2e7c511f54e9d94776c606007d672a22,2,628.95,"2018-04-09 12:55:25","2018-04-10 18:28:31",1,2908,CHURN,RECORRENTE
2e9399fc2fe209771a6f719e14bdb6fe,2,190.02,"2017-11-24 17:38:56","2017-11-25 00:16:56",1,3044,CHURN,RECORRENTE
2ef9e79cf6bf3c0dac3b48c8dd46259e,2,142.49,"2018-03-21 12:08:41","2018-05-01 15:09:52",41,2887,CHURN,RECORRENTE
2f118e666b41b76a61d8cdbbc19f7735,2,364.63,"2017-11-06 12:34:27","2018-06-30 16:52:04",236,2827,CHURN,RECORRENTE
2f1ae2ed6bbc4661d04c271560570c54,2,111.29,"2017-12-02 11:07:58","2018-03-31 16:43:35",119,2918,CHURN,RECORRENTE
2f293b442348c20d12aa4537bd3d7234,2,314.01,"2018-04-19 19:34:08","2018-05-22 20:14:54",33,2866,CHURN,RECORRENTE
2f2f4b5a5700a5b108e6da7f0f5f5bb3,2,203.33,"2018-04-27 12:59:22","2018-06-07 22:42:55",41,2850,CHURN,RECORRENTE
2f41863e0922b8d1fbb756691b5c315b,2,272.64,"2017-04-06 20:24:10","2017-04-06 20:24:10",0,3277,CHURN,RECORRENTE
2f679a526d3b619beccc26a3d1435de4,2,163.29,"2017-11-15 15:26:40","2017-12-03 00:00:10",18,3036,CHURN,RECORRENTE
2f7c8c8386941ce0ef458ca7ff304123,2,247.93,"2017-07-13 12:17:56","2017-08-19 20:46:24",37,3142,CHURN,RECORRENTE
2f87ccd8d2d676d667a844ee5c6a17bd,2,405.52,"2017-09-22 07:54:26","2018-01-17 15:54:43",117,2991,CHURN,RECORRENTE
2fa63db193ecb500d4058cae36026f8f,2,446.16,"2018-04-15 11:15:37","2018-04-23 21:25:00",8,2895,CHURN,RECORRENTE
2fb6dae4fb3a2f917940978144362cd2,2,189.36,"2017-10-03 17:10:52","2018-04-15 14:27:23",194,2903,CHURN,RECORRENTE
2fc5e667ccf2a1c87a798be23f1c920a,2,437.41,"2017-11-04 14:02:54","2017-11-04 14:02:54",0,3065,CHURN,RECORRENTE
2fd07dc5dbae616986e00fb72e7a779b,2,202.74,"2018-04-26 20:11:31","2018-05-06 15:46:21",10,2882,CHURN,RECORRENTE
2fe074ea3cc24b8fd57d29effc995f8b,2,1043.06,"2017-04-15 14:40:01","2017-12-01 07:15:07",230,3038,CHURN,RECORRENTE
2ff1b818fb048c44dc6629f013cceae6,2,289.92,"2017-08-04 15:17:18","2017-08-04 15:17:18",0,3157,CHURN,RECORRENTE
301a6d74a3eb7cd8e3508a045b8fa2e1,2,591.17,"2017-08-13 20:23:26","2017-08-23 16:22:05",10,3138,CHURN,RECORRENTE
30a81e307f19e822e7199139fe52b1b0,3,131.31,"2017-10-23 11:49:48","2018-03-16 16:04:30",144,2933,CHURN,RECORRENTE
30b782a79466007756f170cb5bd6bbd8,3,218.75,"2017-02-20 19:58:47","2018-07-30 22:09:45",525,2797,CHURN,RECORRENTE
30d2d6693d77801c2bcdfafbba202462,2,174.92,"2018-02-22 21:58:40","2018-03-12 19:24:17",18,2937,CHURN,RECORRENTE
310647380793836bfa5b7b6b3f518423,3,385.27,"2017-04-18 09:46:40","2017-10-18 13:34:48",183,3082,CHURN,RECORRENTE
3110339155d740dc64b31e1666952100,2,116.90,"2017-06-07 14:10:15","2017-06-07 14:10:15",0,3215,CHURN,RECORRENTE
313febe2adc914a7cb3f6e903f8e13cf,2,161.48,"2017-05-17 16:08:55","2018-08-13 13:03:17",453,2783,CHURN,RECORRENTE
314259ece6a9207c6fc02d925fc996b9,2,196.92,"2018-02-25 10:19:47","2018-03-20 09:24:44",23,2929,CHURN,RECORRENTE
3158fc4f60ca92412de397461b64cee3,2,981.98,"2018-08-21 14:30:46","2018-08-30 10:14:00",9,2766,CHURN,RECORRENTE
3170ebd8b32a5e2102c9d75e0a7f6d74,2,276.48,"2017-08-21 12:44:35","2017-08-25 11:16:05",4,3136,CHURN,RECORRENTE
317f563ca3576550955f39a346b15be5,2,330.27,"2018-01-23 23:24:25","2018-02-20 21:00:39",28,2957,CHURN,RECORRENTE
318b8659483e12e9cbe1e6550d97f9d9,2,635.40,"2017-02-09 12:53:13","2017-03-01 12:54:25",20,3313,CHURN,RECORRENTE
319aed7fd576c317a96b55a991befb3e,2,65.77,"2018-03-06 11:20:35","2018-03-24 09:43:16",18,2925,CHURN,RECORRENTE
31aa2034dc4b34b06487e22a53b4a07a,2,379.28,"2017-09-14 00:40:08","2017-09-29 18:39:14",15,3101,CHURN,RECORRENTE
31bfa97f1ea0663a50ebc5c811ebdf4d,2,937.36,"2017-10-10 16:06:13","2017-11-02 19:29:31",23,3067,CHURN,RECORRENTE
31d332d20895c5c0baefe55207a0fead,3,276.07,"2017-05-14 21:56:13","2018-07-17 01:02:33",429,2810,CHURN,RECORRENTE
31d4b05ef830a7347b8f43640eb6511e,2,323.35,"2017-02-22 21:56:02","2017-02-22 21:56:03",0,3320,CHURN,RECORRENTE
31d958dffbf0b744375b5ff0393e6fb3,2,213.74,"2017-05-16 07:31:37","2017-09-20 06:27:32",127,3110,CHURN,RECORRENTE
31e0eb64c5eb715aab04433200ea4ed5,2,200.06,"2017-09-11 01:41:38","2017-09-20 13:05:16",9,3110,CHURN,RECORRENTE
31e2e13cc64f2a3bd9dbde22bbad06b2,2,350.20,"2018-01-23 18:48:49","2018-01-25 01:39:13",2,2983,CHURN,RECORRENTE
31f49e069c399db9c3a0bdf8653e4e8f,2,528.77,"2017-09-08 16:38:15","2017-09-08 16:38:17",0,3122,CHURN,RECORRENTE
320e13a9e22b4e4cda8c17ed1c140ce0,3,190.35,"2017-11-27 13:42:45","2017-12-05 22:17:41",8,3034,CHURN,RECORRENTE
322740034480eb5fe9d14398aee49d4b,2,549.29,"2018-04-04 19:07:44","2018-04-04 19:07:44",0,2914,CHURN,RECORRENTE
323f8f14acb90e50f86f1885b6b53c6d,2,279.79,"2017-01-30 14:19:22","2017-01-30 14:19:23",0,3343,CHURN,RECORRENTE
323ff9fd6b4a3edcdf3039e1fb213eb6,2,384.86,"2017-11-23 13:48:47","2018-07-05 09:39:44",224,2822,CHURN,RECORRENTE
32539c368b3b9fa70283a7bce0f23909,2,88.18,"2018-02-21 18:14:58","2018-02-21 18:14:59",0,2956,CHURN,RECORRENTE
325e19085f3017b73be3d9fd98a93301,2,130.10,"2017-01-19 17:17:28","2017-01-31 12:01:46",12,3342,CHURN,RECORRENTE
326489271c23dd3128b4480220e5232a,2,673.84,"2018-04-24 22:12:17","2018-05-15 21:10:13",21,2873,CHURN,RECORRENTE
3279712e1ea8d52462488b4fb9dd7014,2,204.54,"2018-05-09 12:45:54","2018-05-18 22:32:01",9,2870,CHURN,RECORRENTE
327a01a6885ecfda06a3d5c50fb515c3,2,180.78,"2017-08-17 07:40:30","2018-05-03 14:00:59",259,2885,CHURN,RECORRENTE
32b3af6c5548b794f1924e7dc83f9e00,2,276.55,"2018-07-19 23:11:08","2018-07-19 23:13:29",0,2808,CHURN,RECORRENTE
32c3312cd5a2dddfdcbd359694cd7ae8,2,255.11,"2017-07-28 06:22:12","2017-12-23 22:16:16",148,3016,CHURN,RECORRENTE
32cbbf7b9770feb67a514300686f5485,2,190.47,"2018-02-08 20:09:44","2018-02-08 20:09:44",0,2969,CHURN,RECORRENTE
32e93651fbc6d641cffdc40c50d982a3,2,382.51,"2017-03-27 19:10:46","2017-03-27 19:10:47",0,3287,CHURN,RECORRENTE
32ea3bdedab835c3aa6cb68ce66565ef,3,137.16,"2016-10-03 09:44:50","2018-06-28 11:46:04",633,2829,CHURN,RECORRENTE
32fb60e2ce6a1f62eeccbc2d33046072,2,481.25,"2018-07-21 04:52:51","2018-08-06 12:40:45",16,2790,CHURN,RECORRENTE
330fdaa06f93c0c6ffb4af7d79c1ef12,2,107.19,"2017-08-28 20:15:12","2018-06-20 18:53:42",296,2837,CHURN,RECORRENTE
33176de67c05eeed870fd49f234387a0,3,1254.01,"2018-02-22 09:03:57","2018-06-04 17:03:57",102,2853,CHURN,RECORRENTE
33416ee3d4fa56400ec814d7b24bde02,2,249.90,"2018-01-23 11:21:49","2018-05-09 23:51:53",106,2879,CHURN,RECORRENTE
334293c291f43a6aa85020f8597a171f,2,295.38,"2017-07-31 15:37:43","2017-10-06 08:55:04",67,3094,CHURN,RECORRENTE
334d0235ca6f2f09dd55804a26efe952,2,192.74,"2018-04-11 14:15:32","2018-06-05 21:12:32",55,2852,CHURN,RECORRENTE
335be0ca4b7aa8578e364a76efd4da52,2,293.70,"2017-06-19 21:27:05","2017-06-19 21:27:05",0,3203,CHURN,RECORRENTE
336421b86cc4259a58106da261e0e000,2,562.82,"2017-03-02 15:22:55","2017-05-09 15:29:51",68,3244,CHURN,RECORRENTE
339c527109c4c03e8e09bd4b593dab5f,2,403.99,"2017-03-27 08:24:53","2017-09-27 13:45:14",184,3103,CHURN,RECORRENTE
33aa371b7512b6a9fede4f231e212226,2,303.12,"2017-07-30 23:36:20","2017-09-16 23:26:17",48,3114,CHURN,RECORRENTE
33aca86429de0f71ff7118b93bb09712,2,193.76,"2017-10-12 13:14:36","2017-12-11 23:21:10",60,3028,CHURN,RECORRENTE
33b141e373b4f251b033f9ed33d6974d,2,221.98,"2017-10-11 17:31:49","2018-04-30 10:59:11",201,2888,CHURN,RECORRENTE
33b239671c1c878914ed922a0dacd607,2,115.94,"2017-06-06 18:20:09","2017-06-06 21:33:06",0,3216,CHURN,RECORRENTE
340d924858c395848c127b3e772b6bfd,2,261.25,"2017-06-29 22:25:28","2018-03-01 12:56:40",245,2948,CHURN,RECORRENTE
3442a61b2d5bfd9d605d6943701ad650,2,1214.78,"2018-03-11 19:07:43","2018-03-26 07:03:11",15,2923,CHURN,RECORRENTE
3443f8095ad309eebbdc8caa8b2bf936,2,164.90,"2017-06-08 19:50:58","2017-06-13 11:13:23",5,3209,CHURN,RECORRENTE
345759b8cb3d30586551de1ca6905df0,2,1056.12,"2017-07-20 14:56:52","2018-07-03 18:36:57",348,2824,CHURN,RECORRENTE
345817899c325d8b41c9e88011a8ab43,2,125.66,"2017-07-11 19:43:37","2018-03-14 21:15:35",246,2935,CHURN,RECORRENTE
346534c8088852932d947f4b8fea3959,2,540.82,"2017-06-07 11:47:43","2017-07-26 15:04:07",49,3166,CHURN,RECORRENTE
346fce1712054d4339be023a27c38f13,2,147.97,"2018-02-26 15:59:27","2018-02-26 15:59:29",0,2951,CHURN,RECORRENTE
34b0cd95480e55c2a701293a2b9671b3,3,295.57,"2018-04-25 07:26:29","2018-08-28 10:57:13",125,2768,CHURN,RECORRENTE
34fbeb535f3ba8b34bb0f919b0ad36bb,2,95.18,"2018-02-18 09:36:01","2018-02-18 09:36:02",0,2959,CHURN,RECORRENTE
3504bea0c72ad9e945b63f889702d2d4,2,160.19,"2017-05-30 11:57:07","2017-12-19 15:16:07",203,3020,CHURN,RECORRENTE
3511aa3ff5fb9645041bf1875415142d,2,133.31,"2018-07-02 16:53:10","2018-07-28 10:25:00",26,2799,CHURN,RECORRENTE
354004e1432bff6f9008ce0a5afd732a,2,256.57,"2017-09-06 19:21:53","2017-09-10 17:39:52",4,3120,CHURN,RECORRENTE
355ae139c8a163fb77c065a2d1403ed9,2,330.55,"2017-04-13 15:22:33","2017-05-09 14:38:00",26,3244,CHURN,RECORRENTE
3578707d5fbfaaad05a3862a179bf76d,2,211.24,"2018-01-29 10:14:09","2018-01-29 10:14:11",0,2979,CHURN,RECORRENTE
35825208c1a9b2d7cccd2eee08d8cbc6,2,89.54,"2018-02-24 20:29:18","2018-02-24 20:29:18",0,2953,CHURN,RECORRENTE
359bacb2b5c52b4287667a7bc6c7bc63,2,580.90,"2017-04-17 09:16:55","2017-05-15 17:13:19",28,3238,CHURN,RECORRENTE
35b45b906d1450b3540dc96692f58583,2,404.14,"2017-06-10 18:08:15","2018-06-28 12:43:39",383,2829,CHURN,RECORRENTE
35c62cb24d4c38a9d121fed1a43b2237,2,118.00,"2018-07-30 16:45:12","2018-08-24 12:41:33",25,2772,CHURN,RECORRENTE
35de25c73544f00e8adde226a4d1bdcc,2,347.38,"2017-05-21 12:02:55","2017-10-01 11:46:49",133,3099,CHURN,RECORRENTE
35e146c985a9cf989c91edb4c0c156fa,2,338.46,"2017-01-15 17:58:42","2017-01-15 17:58:43",0,3358,CHURN,RECORRENTE
35e9d2caa31b87cc3d1ad10d72271140,2,89.99,"2017-06-29 13:29:11","2017-07-11 07:53:49",12,3181,CHURN,RECORRENTE
35ecdf6858edc6427223b64804cf028e,5,603.90,"2017-08-05 14:55:19","2018-03-31 21:18:49",238,2918,CHURN,RECORRENTE
362928c8cd61df2e6951751dffb4be85,2,494.75,"2017-10-24 23:15:14","2017-10-24 23:15:14",0,3076,CHURN,RECORRENTE
3633902a0addd1ffc74cbc13d96da288,2,230.73,"2018-06-19 08:56:08","2018-07-21 16:11:57",32,2806,CHURN,RECORRENTE
36445bb429c8bb13c3f8cd6794723647,2,193.66,"2017-05-14 22:46:43","2017-05-16 17:33:46",2,3237,CHURN,RECORRENTE
3648f9e5f51f679ed24deff1f031a093,2,228.35,"2017-11-11 19:20:10","2017-12-07 09:32:16",26,3032,CHURN,RECORRENTE
3660e33bc132658a08c234cc82e6d0cc,2,620.37,"2018-01-09 09:51:35","2018-01-09 09:51:36",0,2999,CHURN,RECORRENTE
367f4686d7112d69feed92b02a1775ed,2,205.50,"2017-05-19 18:13:52","2017-05-19 18:13:54",0,3234,CHURN,RECORRENTE
36be413fe0f4a74eee7b764e758730ed,2,215.56,"2017-12-01 17:53:35","2017-12-01 17:53:36",0,3038,CHURN,RECORRENTE
36cfec707344b75d20e6c7ef583c3b8c,2,136.64,"2017-11-26 21:12:01","2018-05-20 22:55:19",175,2868,CHURN,RECORRENTE
370cd3b09ea745fe047fd11db7430441,2,176.55,"2017-11-27 22:36:13","2017-11-27 22:36:14",0,3042,CHURN,RECORRENTE
3724bfc68569cc4df876284536b8add9,2,647.07,"2017-05-20 14:17:44","2017-08-28 17:01:46",100,3133,CHURN,RECORRENTE
3725c5b8c1cf5ee69158f66922a862c4,2,170.87,"2018-02-25 14:01:00","2018-08-19 12:51:50",175,2777,CHURN,RECORRENTE
37266d5c6bf5cb0700372d16599a9b21,2,310.05,"2017-10-08 21:38:21","2018-06-17 23:51:02",252,2840,CHURN,RECORRENTE
372b41e8faa2819e0b6346b16cdf402b,2,144.44,"2018-06-19 13:55:57","2018-07-25 15:19:48",36,2802,CHURN,RECORRENTE
374fcbbfcf189ae177b2f955f9e74b3d,2,102.63,"2017-06-22 15:16:23","2018-05-22 20:25:50",334,2866,CHURN,RECORRENTE
37545efd489b0b7c9aa20690f344271d,2,897.68,"2017-09-18 00:28:51","2017-09-18 00:28:52",0,3112,CHURN,RECORRENTE
37669671d35808111ab0d229e546221f,2,275.52,"2018-04-13 14:37:55","2018-04-27 14:27:13",14,2891,CHURN,RECORRENTE
377860a7242c2e503c926b76ab6e0a65,2,103.10,"2017-05-24 17:19:22","2018-01-08 22:15:07",229,3000,CHURN,RECORRENTE
378c06babf08c70f32e748ac24ea33e0,2,88.90,"2018-01-16 00:16:06","2018-01-16 00:16:07",0,2992,CHURN,RECORRENTE
3797de5ad80619a55a3c0a8a034f5ae6,2,661.45,"2018-01-05 18:37:18","2018-01-22 18:14:24",17,2986,CHURN,RECORRENTE
379a5698aeca26ff55abca9bc7fcaa4f,2,204.17,"2017-11-24 22:10:32","2018-02-28 22:10:48",96,2949,CHURN,RECORRENTE
37cc3e75e39bb11d75a1982ac0d07c17,2,108.48,"2017-02-03 23:26:40","2017-02-24 15:46:49",21,3318,CHURN,RECORRENTE
37d0b647301742b1b17d627e4c10aeae,2,191.90,"2017-12-05 19:03:13","2017-12-05 19:03:15",0,3034,CHURN,RECORRENTE
37d2d1ac62901f9a36cff32ca86c9337,2,181.76,"2017-11-26 12:50:56","2018-01-24 21:57:44",59,2984,CHURN,RECORRENTE
37f2527bb624e379f72a742154fdb762,2,147.70,"2018-05-11 09:34:26","2018-05-28 15:37:54",17,2860,CHURN,RECORRENTE
37f8e7062a53c1a0fca4f59f4c6b1429,2,164.87,"2017-03-30 11:59:33","2017-10-16 19:39:16",200,3084,CHURN,RECORRENTE
382ad79426068e4ba6ed73491d4441cb,2,149.18,"2017-06-04 12:09:58","2017-06-04 12:09:59",0,3218,CHURN,RECORRENTE
384d6654ad80e9f1426b7a4ef9e40997,2,417.53,"2018-03-20 17:23:39","2018-03-20 17:23:39",0,2929,CHURN,RECORRENTE
3871b0ab0166a2f441fa762f5206cacc,2,333.15,"2017-06-18 15:57:48","2017-09-10 22:33:41",84,3120,CHURN,RECORRENTE
387b38ebe598313ef56ef3df19b192af,2,85.54,"2018-03-16 09:38:56","2018-07-24 09:01:09",130,2803,CHURN,RECORRENTE
388661387449408a9ab88ea55c9f1a0f,2,391.29,"2017-08-02 13:06:10","2018-03-05 10:43:53",215,2944,CHURN,RECORRENTE
38dd3f4e8a4cc5e32dd0a4426a1961fa,2,97.98,"2017-08-30 18:05:02","2017-08-30 18:14:58",0,3131,CHURN,RECORRENTE
38e74ef4e3bcf3019fd22b84649bf90d,2,168.49,"2017-07-10 11:15:03","2017-07-10 11:15:04",0,3182,CHURN,RECORRENTE
39104edef5e46d7b8c61848cc95e6d97,3,126.27,"2017-07-12 16:04:41","2017-10-01 10:11:40",81,3099,CHURN,RECORRENTE
391d6062da3dd65b4de4524f28c478de,2,236.70,"2018-08-09 14:54:47","2018-08-27 19:54:54",18,2769,CHURN,RECORRENTE
394ac4de8f3acb14253c177f0e15bc58,5,745.41,"2017-12-22 19:23:43","2018-08-15 18:01:23",236,2781,CHURN,RECORRENTE
39618678c9395910a7d675df2b0af941,2,314.08,"2018-07-22 18:14:45","2018-07-22 18:14:46",0,2805,CHURN,RECORRENTE
397b44d5bb99eabf54ea9c2b41ebb905,4,1756.53,"2018-01-11 12:16:24","2018-06-17 19:21:01",157,2840,CHURN,RECORRENTE
3991c84b618da2e02b44ba48aba925d1,2,80.14,"2018-02-14 13:47:36","2018-02-14 13:47:37",0,2963,CHURN,RECORRENTE
399a2a06a7ddefb3b09460ba6a1bcf12,2,81.68,"2018-05-07 21:53:12","2018-05-07 22:14:31",0,2881,CHURN,RECORRENTE
39ae2ab725be4a0db66896735a49dac7,2,125.64,"2017-07-10 13:33:17","2017-07-10 13:33:18",0,3182,CHURN,RECORRENTE
39ce02a045b8e7b0329984df3109957b,2,113.56,"2017-06-19 22:37:10","2017-09-27 20:46:43",100,3103,CHURN,RECORRENTE
39d28c99c5382bfc238c047203595443,2,56.00,"2017-10-17 19:31:12","2017-11-20 19:57:03",34,3049,CHURN,RECORRENTE
39fff7cb5873a7116b02234bd1e6c6dc,2,125.54,"2017-10-02 08:45:35","2018-05-03 18:54:48",213,2885,CHURN,RECORRENTE
3a131e6c88849b1d0b28020c3809ea29,2,198.81,"2017-11-05 22:41:44","2017-11-05 22:41:51",0,3064,CHURN,RECORRENTE
3a2681b8e4c9f2171aaade5d578f2cb7,2,317.12,"2018-05-13 11:30:52","2018-08-08 14:38:18",87,2788,CHURN,RECORRENTE
3a2d236fc85fdf338f179ca0cd725433,2,89.63,"2017-06-02 21:18:38","2017-07-31 12:32:16",59,3161,CHURN,RECORRENTE
3a41ac64aa715256d81e129f02b451bf,2,108.38,"2018-05-10 09:39:51","2018-07-13 10:56:30",64,2814,CHURN,RECORRENTE
3a43af6775cec872d9a3c80707eb3336,2,501.03,"2018-02-01 22:12:14","2018-05-07 10:45:57",95,2881,CHURN,RECORRENTE
3a4acf4c4c97cc25075d29f8d29f405b,2,506.23,"2018-05-09 09:35:01","2018-05-20 20:27:37",11,2868,CHURN,RECORRENTE
3a502a4d1e63887120fdc3b323224d70,2,153.17,"2017-11-08 20:44:32","2017-11-08 20:44:33",0,3061,CHURN,RECORRENTE
3a5b0d10ee72cefb504df217532a4e6a,2,201.87,"2018-02-27 15:21:59","2018-02-27 15:22:01",0,2950,CHURN,RECORRENTE
3a649b3c6b379a427fa6f4a5f646a43d,2,183.56,"2017-08-11 16:25:03","2017-08-11 16:25:03",0,3150,CHURN,RECORRENTE
3a73ce6fc3b392e1ca609b5548418c36,2,303.17,"2018-01-16 10:18:45","2018-01-23 14:50:49",7,2985,CHURN,RECORRENTE
3aa71d539bb760f054b280604391602a,2,157.88,"2017-12-02 08:50:34","2017-12-02 08:50:35",0,3037,CHURN,RECORRENTE
3ae522de6b23a3699ef105d4c4b3b82d,2,82.19,"2017-08-23 16:43:28","2017-10-03 20:39:34",41,3097,CHURN,RECORRENTE
3af90f255e824d1d53b3584a4e89ad58,2,224.68,"2017-01-28 18:30:17","2018-05-10 15:49:11",467,2878,CHURN,RECORRENTE
3b6f5d22fb32e6ac2fbbb944b18cf1bb,2,263.96,"2017-07-24 13:40:56","2017-07-24 13:40:58",0,3168,CHURN,RECORRENTE
3b80d2592c113d689c05232eb90db0ff,2,263.38,"2017-06-14 19:49:48","2018-05-01 11:45:29",321,2887,CHURN,RECORRENTE
3b92b8617254e581d164b5d213d437a2,2,180.06,"2017-04-20 17:28:50","2018-01-08 12:54:10",263,3000,CHURN,RECORRENTE
3b93b770a314d48d7f698a09cab03370,2,223.10,"2018-06-26 03:59:21","2018-07-05 02:06:49",9,2822,CHURN,RECORRENTE
3b97119ab53db4ae0144dff13c2ee26b,2,1170.78,"2018-04-28 17:05:06","2018-06-06 08:06:18",39,2851,CHURN,RECORRENTE
3bab949ef05da8e9b3cfd541b6af0ffd,3,746.28,"2017-04-30 14:37:45","2017-06-11 12:44:43",42,3211,CHURN,RECORRENTE
3bcd0ddf751cb9542efe9f6299fad626,2,208.92,"2018-06-27 18:28:23","2018-07-06 17:13:33",9,2821,CHURN,RECORRENTE
3be412c1321c061d6f85c5e41530ce2d,2,220.59,"2017-06-13 14:25:07","2018-03-22 14:41:50",282,2927,CHURN,RECORRENTE
3bfda42ef722cb59c430e6be0b68628c,2,189.08,"2017-07-05 23:46:38","2017-07-22 00:29:43",17,3170,CHURN,RECORRENTE
3c166bd80203dfb723ba32f64bedd87b,2,328.40,"2018-04-18 20:43:22","2018-05-08 12:33:53",20,2880,CHURN,RECORRENTE
3c25f47ab68536a1d3d6b29b9c8b7e63,2,117.14,"2017-09-20 11:53:31","2017-11-28 13:33:44",69,3041,CHURN,RECORRENTE
