customer_unique_id,order_id,order_purchase_timestamp,compra_anterior,dias_entre_compras
1f9756abd497b76eeccb492bfe91df35,e894c57e9986a9c5936b17fe19400a6a,"2018-04-28 07:56:16","2018-03-14 09:52:04",45
1f98d2384ff7a372e6a2d3bb75cbcd54,0711b9c575a5235790c3f863179c3267,"2018-06-01 08:21:03","2018-05-30 09:46:25",2
1f98e3467d2b48dfb44fc12b137d3447,9fdf7b5e959065e5c0d14fbc37b751d3,"2018-01-06 15:20:06","2016-10-08 22:11:57",455
1fbd81e4d0a0cf9125ca038b43533b7f,092ae7e7141e3d69ecd0935d97e14fd9,"2018-01-17 09:19:54","2017-05-05 07:48:46",257
1fbd81e4d0a0cf9125ca038b43533b7f,23a801ab5586a70d6f7a4cd5885d3060,"2018-02-15 21:03:05","2018-01-17 09:19:54",29
1fe11e8f0fa5bea7416ec09d6e8d2b4d,ef71061bdf8dc442c060d4f0d8266a2d,"2017-02-20 16:17:04","2017-02-09 18:41:44",11
1fea3244d38e951f0196b2728aee3bdf,f3f3b27cca7955c784c143b5886558d3,"2018-03-01 07:50:27","2017-10-06 10:40:27",146
20001d07954025179c613496803181a6,224a57164e7d58e7d551cdc70d6d902d,"2017-12-15 13:07:21","2017-12-15 13:07:21",0
2004ba7732339d9be65f2236d8887ae4,1235febb7f139ccf94d83ff97ae8e889,"2018-05-10 07:40:41","2017-10-03 21:08:38",219
2004ba7732339d9be65f2236d8887ae4,bf25ff262495b0b876bc4f594f736ecf,"2018-05-10 11:23:03","2018-05-10 07:40:41",0
200d8b1f16d0cc9600022fdc99987a7f,ce63c9b68df2841a944a62de0cd1bc0c,"2018-02-13 17:58:15","2018-02-13 17:58:15",0
20282afdbe6cf22d5f5a956d8b5a3f78,8cbb6ada60ae90f4d6f76d2a7bb5e085,"2018-01-30 21:03:55","2017-06-27 21:00:18",217
2028c90d6c4523ae70a285c44010258a,ae3ed4faf84063e2cb305bc99cacf219,"2018-07-23 21:06:08","2018-03-13 22:16:31",132
204efc7a771f1a33fd28465082171f5b,66aef8b9776b9fbfb4ccebc6f3d984bb,"2018-05-04 06:16:16","2018-04-10 18:30:50",24
204fa49efb5913a76287284d6e096f69,3b2869c5b6a037cf731d70ac76d0fea7,"2017-08-15 21:20:35","2017-07-19 12:12:24",27
206b04b38a5dc8404458ec16edeca606,0494f6deee34c3bcc09e66f364b0e5a4,"2018-05-17 16:38:18","2018-02-01 11:56:38",105
208ed8bf578938c97d49b3429358a424,8c2b7afd2cfc8fe9a8570263718ad09b,"2018-02-04 01:43:58","2017-12-07 20:14:56",59
208fe9aa6033a77419f8f503b7698e03,acee82e21828ddd887e48ad3afc6704e,"2018-08-06 23:07:45","2018-07-25 22:41:51",12
209e5691e2cda59cd71e45417d7f95a2,cb1aefa2e40fed6fb68c34d30e3c0e7c,"2018-01-08 13:14:49","2018-01-08 13:14:48",0
20ae758fb6688386d9d1540f63d380e0,05547569f5543318997d30464eeb74e7,"2018-06-14 14:44:06","2017-07-04 14:43:58",345
211aaecea827d378c879c2b2f667c89d,58346246ea802a21cb34124ed2326770,"2018-07-11 17:17:37","2018-05-09 21:07:05",63
212de5904c4fe864c3a66f26d3043d97,79ebf5a42880cee256b9d4517d03d68b,"2017-09-14 14:36:00","2017-09-14 14:36:00",0
213b36024bb0b8261de0ffbd652ebc34,0edefae02733735c88d242ce6b781802,"2018-05-26 09:29:26","2018-05-23 14:46:11",3
21421ba1bd92005a3b48e6a745e9b8bb,c79d8859e60196e652856a5f2dd27da5,"2018-02-01 17:05:51","2018-01-15 15:38:06",17
21559d7ff0ebff720e5e160184338fed,e21bb5b2af087339bd3614d77a0053a1,"2018-07-20 01:00:51","2017-06-11 06:22:27",404
21560f93adbd9ada040a40909ac8619d,686bfd58da52593419e1201d773af6d2,"2017-11-16 17:36:57","2017-08-21 13:51:03",87
216ab90e27f18940cfac8f9f02fb4239,656c5942e852b20473ae268796549007,"2018-07-22 14:46:48","2018-02-23 11:53:38",149
216fd197a786370ce9601ee2f6b5a31a,7f14c64f7f48c0243c290e47dd51cfeb,"2017-02-07 18:31:58","2017-02-07 18:31:57",0
217394922e43c19740ea4464e63ca8e0,647435133861948067a0b68eb68b4357,"2018-06-04 20:53:42","2018-04-18 22:14:34",47
21a2d9dc71459dbd3dad219cb9681964,a8f412e6559ed350a64d8b9f2ecbcc84,"2018-02-19 21:09:50","2017-08-06 03:21:58",197
21bde4e982c4681021edabb899bcebfe,694ac1d9660a7c3c610c379eb240360b,"2017-12-17 18:44:55","2017-11-25 13:47:05",22
21c3cb2e65b7575d9e079f7be7987d3c,e6aa8f1226387a88bdcb5b2f0a9f95eb,"2017-10-18 16:53:04","2017-10-18 16:53:02",0
21c8aa0cb27943cbf33d75985e28da67,8f491cf3fabf128822544c78d73acfc3,"2017-10-29 22:56:42","2017-10-09 19:29:20",20
21d3f0a4bf0cccf65dcfe93b8325d250,77fe12305bf8924a5cce7caf4bee2c4c,"2017-05-22 23:38:44","2017-03-29 23:48:57",54
21de770aa4f3a60388b97b416ad38343,a79e71cf3a8c8b52b0fe82c772927688,"2018-05-01 10:31:57","2018-04-27 17:01:15",4
21effa61d72771ba8315ab56ce7fb7ac,cf73e2cb1f4a9480ed70c154da3d954a,"2018-01-11 11:23:09","2018-01-11 11:23:09",0
220bcdd6ae284ed1a273d99003fa8a0e,83a8c8477a4beb1799eeff411ab29c0b,"2018-04-01 20:02:24","2017-12-31 08:03:40",91
221ae88140600106a982acb69a0add50,cb34150c7912c6a848be6a756d4e97b3,"2018-03-13 11:52:46","2018-02-04 20:33:50",37
221d59abddcd719f3ec72c50078b9e31,2783cfcf916c2cef168f19a7a2e45e45,"2018-07-25 09:23:57","2018-01-11 17:48:39",195
2271b98c96ef2dbe4241cbbde7c8c12b,4a7daecdbb69d275f72866f7f8d00448,"2017-12-10 09:22:54","2017-12-10 09:22:54",0
2280ecb8db2591c39d1c7d3e9caa115c,de4acd78231cc999a22fdba3a4dd348d,"2017-08-27 14:24:29","2017-06-29 12:50:15",59
22ac8971f405f9520b3e7cf37e042ee7,4708b6cbf7e34b7dbf3f7b75d6bfbd00,"2018-08-13 13:54:00","2018-01-30 09:40:05",195
22c8d7801061f27eff57f37ac4ef10e1,e5e34f7a2aebfe043a405c831b556f1e,"2018-05-07 21:43:49","2018-05-07 21:43:48",0
22f6af8201369f9eb96592db3142b9c2,23fecfa4bb4a22fea354fcab23bcf1cc,"2018-02-14 09:58:15","2017-12-13 12:02:03",63
230a1e9f42924d41f37fd22a1d4a9707,572c4bbf0f5f85a9b4a2c4fe0c7f04d5,"2018-08-30 15:11:58","2018-07-26 10:19:28",35
230a1e9f42924d41f37fd22a1d4a9707,4d59cc2a2e7bb6c0a851725f5888a9b5,"2018-09-06 14:50:07","2018-08-30 15:11:58",7
230b7f6050862e4d39911debaa3088ef,e4d119e7381ee6074eb45934cad67286,"2018-04-27 11:56:39","2018-04-19 08:57:33",8
231d36f5c4b238c26f449ffd98c79180,552dee1afe356f3a07f118a9d0741b53,"2018-05-08 09:53:12","2018-05-03 19:31:30",5
232007f7d8c26eb8d7daaacb46501783,2e0b1f8402c862aceda3851490482211,"2018-01-05 23:45:24","2018-01-05 23:45:23",0
23339103d82a054f9729b0554ce22e8c,6307a9d630a301cd0bcacd488fbd1182,"2018-06-16 11:58:28","2018-05-30 16:57:26",17
23339103d82a054f9729b0554ce22e8c,c91e35b238a6f290a0ab89a40287fc40,"2018-06-16 11:58:28","2018-06-16 11:58:28",0
233c8f191c45cef30af148a82ac70020,c7af2f59ff42f4410a1739111dbea489,"2017-06-23 07:59:39","2017-06-21 22:15:53",2
23539ab2fa3d6e255f96114be5d2dbd3,27d0c14836e22de7dafca58c79cbc90c,"2018-02-10 21:17:00","2018-02-10 21:17:00",0
23ae1bfb4297222c1b522172809a7ca1,c950a394ee0369c853e3a1a55090e287,"2018-05-31 21:27:20","2018-05-31 21:27:20",0
23b2d37ef78f3c8dcb31f5eefc30190a,c28678c5474dd180becafdd64fddac7d,"2018-02-21 16:11:56","2017-08-28 15:31:00",177
23c536b39a65168e3e34354b80b4ecf2,553fee3c21ab4328508c8e467806613e,"2018-01-12 23:57:07","2017-09-14 01:35:12",120
23dc3a062c6c097bcb3940a909e7730f,54ac5ed66a8b2c74a3878d90d805f367,"2017-04-10 14:29:16","2017-03-14 02:01:32",27
24072811917876a84c81166f96aed0c1,b196564f2fd79a80ab1b31dd8ba4e4fb,"2018-06-06 21:11:57","2017-01-11 23:32:55",511
240f980f7c03e873c538e86792646919,23f99f3d6a5974cd50c00ebb3d6540a1,"2018-08-07 20:49:21","2018-07-09 20:46:54",29
2410195f6521688005612363835a2671,9dbaf3879dfddfc43171aaf9a9c0a82a,"2017-09-06 22:07:43","2017-09-06 21:55:50",0
24115a0c9fc9115c586e54fd5f42e8d1,3ab7017ae596ec8fae78b7232580a0a8,"2018-01-08 15:05:57","2017-09-01 11:06:32",129
24259224caf748993c177ebf964c2e6e,5cbc4966cc894d0b1ad64e7747264335,"2018-01-15 22:57:58","2017-12-07 11:33:55",39
24391449252cf6db04ce271b2a208d83,02e405aa2667a116637cdb4affaf93c0,"2018-04-17 23:29:11","2018-02-25 23:23:54",51
243b99bd9ed8a3f460e7289d0a8df291,1f1eea532cdd1978a4a9438a5373ebca,"2018-06-17 12:33:48","2017-12-19 09:58:40",180
246ef4748f64c4e716b4356d570967a1,b5e3ecf507a50073bb07d54786f46337,"2018-06-05 23:41:55","2018-06-05 23:30:25",0
247e0dcd20596bee51bd2b07f633fa04,10ce8dab3f76d4cdd5dd2e9c6d5c3feb,"2018-01-13 09:52:49","2017-11-08 00:35:46",66
24cad6db9c734bd4f0edc6a314735880,fccc01060b3a8f4c458f942871da6bd8,"2017-09-09 11:45:33","2017-09-09 11:45:33",0
24d27f115e367d9129a0e7a7a5d36866,10cb203e7598cb11350267c0600fc00d,"2017-11-15 10:41:52","2017-10-29 22:02:15",17
24d9e83fe11e4390b69e1afb2b93f5ee,5235298169aca42202c801a309b63c37,"2018-01-05 17:40:45","2017-10-09 18:25:04",88
24fb2954f8c6cdb4b900ed8db6dc88e2,cb4591b9a09b86b55be10a9ea234de8c,"2017-11-25 09:14:23","2017-06-01 07:48:03",177
24fc2d6f4c3339820a1a3746a125f8c5,f0e74c12ef7d4fd25bec19ecddee5438,"2017-11-22 14:45:54","2017-11-22 07:54:51",0
2516f43838c4892e066fec28143efa64,5d52a189aad255c960953d7d5d1aa7dc,"2018-02-11 15:26:46","2018-02-10 20:40:34",1
251e658613a224723f8a077946183b20,75d4b0b71e66d09b6070bd54c61e20fd,"2017-11-19 20:06:12","2017-11-08 12:36:23",11
25314849bf706df0e00da89ccff9bdc3,9e47bdda0d32604c18e587c151278314,"2018-07-21 21:41:25","2018-07-21 21:41:25",0
255ac312f5ceb97163ec60f0db2eee11,4eb514337231826065b55177f5f9e267,"2017-12-05 16:47:25","2017-10-23 20:15:04",43
256b3e7a939dddf3e40608cac69e88c7,b2501eb5c292d415f52576b3d4b5de74,"2017-04-19 14:24:06","2017-04-19 14:24:05",0
2571f41727577645737ff6b834e9043b,60b4528b577937165a412ba177de3606,"2018-07-18 09:11:35","2018-07-18 09:01:50",0
257a0a891aa05c945617ad8f097645bd,9bf744c017456c82da8849a2c92bae84,"2018-01-06 05:15:19","2018-01-06 03:39:33",0
2587f2fbf466ff9e409952f2feba0005,54623479e83b4d90c3a3087c34a95187,"2018-08-21 01:30:48","2018-08-10 00:58:28",11
25a1ad8a564d758f233c587cc657aa4b,bb5ce7970b8f80016d81488da88bd924,"2018-05-14 09:41:30","2017-08-10 08:45:05",277
25a560b9a6006157838aab1bdbd68624,6d80b0865b3140d16b2ddca281931566,"2017-04-08 05:57:27","2017-04-08 05:48:47",0
25a560b9a6006157838aab1bdbd68624,fe0b24305fde3889fdd0d23abaa7e52a,"2017-04-09 05:33:03","2017-04-08 05:57:27",1
25a560b9a6006157838aab1bdbd68624,59ac31de88c9c4b239aeee82c6a0596e,"2017-04-09 06:03:31","2017-04-09 05:33:03",0
25bd804c580bc1ee0c93d073fae09a84,11b33f091608b48c86184dcfd339dc9e,"2017-12-21 04:47:03","2017-11-25 04:31:42",26
25c88b7eff936d6a6fed64142b760035,029b1d3a355dec12cfed60927f076a9d,"2018-07-17 17:16:25","2018-07-17 17:11:48",0
25cac425f64ae1b78c60c2afae3ec384,6ba5ec180235f8b95042925408ed3bd0,"2018-01-16 23:21:40","2018-01-16 23:21:40",0
25f24493ded5ebebc26a69b5db344e35,7885086b880b3ab7e8be74bbbe05779e,"2018-02-25 21:24:36","2017-11-12 20:19:55",105
25f3cf83109f636d52d288fa4e797111,7791eb26e081ed5f8dd15b40c45393a3,"2018-02-25 21:01:07","2018-02-25 21:01:07",0
25f3cf83109f636d52d288fa4e797111,03c939fd7fd3b38f8485a0f95798f1f6,"2018-02-25 21:01:08","2018-02-25 21:01:07",0
262e1f1e26e92e86375f86840b4ffd63,b059ee4de278302d550a3035c4cdb740,"2018-10-16 20:16:02","2018-06-11 16:51:47",127
2642f11f7c5588a63213b5e67e8ad0a7,cd2457140ff84327d7d7030053b80fce,"2018-08-04 15:45:19","2018-07-30 19:39:13",5
26a6e3e036636ef1d5636f98b66094cc,5870c61c60ceece3d575eecb68252abe,"2018-06-09 09:06:45","2018-01-16 20:56:48",144
26a6e3e036636ef1d5636f98b66094cc,70ecbe22c2346dd38085cba820c9c462,"2018-06-19 12:51:41","2018-06-09 09:06:45",10
26a9b95058d46f1e6a685688355a1cdb,c5bff3d6b9585e55844afce2a2061259,"2018-05-16 17:25:17","2018-05-16 17:20:08",0
26ca20ff263502c115769540069e351f,67d760ec323d2c9f0292ec4cdafc676e,"2017-10-23 19:56:29","2017-10-23 19:56:28",0
26d1b63e9b8478f84f87188c4877049e,616f3163d12cbaf681d34413542802bd,"2017-08-08 10:40:16","2017-07-06 15:03:51",33
26e025af2347c3968f6a578f853a9da2,3568ebea6d5338487cf9c64e9f59abfe,"2018-05-14 17:21:01","2017-10-03 14:05:27",223
26f06401a5374fd3d26b6eed06af675f,4b60fd433160958739b4e6194d1c9e76,"2018-03-08 22:19:42","2018-03-08 22:19:41",0
2708339a3f5355f56983737d54fbce59,99ced390cb3920dd78d289dcddfc6ce4,"2018-01-14 20:36:48","2018-01-14 20:36:47",0
270c0ad2a232e4a10be51000bc69eb03,1e7b55dfee29c0ed7edb54c8cfeaf244,"2018-08-16 08:20:09","2018-06-30 09:51:07",47
271d3cdd872021b1b6669ad93e8b856b,c0db7d31ace61fc360a3eaa34dd3457c,"2018-02-13 16:36:56","2018-02-13 16:36:56",0
27259fad9054fce994a70f1d117bc402,19ed81a2cfda88a47b2d66b801fc22e8,"2017-11-24 23:36:43","2017-03-28 19:34:19",241
272f0ffe236b0bf765e14f5a2b577a6b,02a98752595ee9d94c570ad3e18055b4,"2018-08-02 12:05:59","2018-02-01 09:43:51",182
27517ed34c0406fe07b3a806e33cbc10,318160e821f4c754080f46f95afc1ded,"2017-10-17 00:34:56","2017-10-02 19:14:28",15
2767f1bba0529fe3f48378c05ea40f0f,c92ad65cfc1951e1be667976a90d49ea,"2018-04-05 11:23:16","2017-06-29 13:40:49",280
27d59fe7ff2ed894f826fd4a7e5466ea,71c04eba03595f13adc87878455ffa92,"2018-03-08 23:18:44","2017-12-30 18:04:46",68
27e86d2ae0db33b8d242c9251067d97e,a51972957a794d949aa4f39ca52249fc,"2017-07-14 22:39:12","2017-04-21 22:01:50",84
27eecff5a6338f7c36c78ad05eacc575,8a27647dc5f71b1eda4620983e89334c,"2018-08-16 16:05:01","2018-08-06 16:49:12",10
280c34dc057ff9f3cd17360673d4b87c,b96c09813df649f724999478074019ff,"2018-01-16 20:28:07","2017-09-25 22:52:48",113
281e1e72207e518c29b249a1361a775d,e2747b7f8ef2d891fc5c127dc44c68b5,"2017-07-27 22:41:07","2017-05-08 11:59:25",80
282d49fddab8e95a8673a2a90072cf5c,6d2a7ba931fe7a8117fc382e5946832d,"2018-06-30 00:01:53","2017-06-04 18:45:18",391
282dc4abbf2759fb9bb77217f5cd6c4c,d4d140e1cbc20856440a8343432848c4,"2017-12-05 23:31:12","2017-07-19 18:10:05",139
2844216d0982f6ced6f8cb8c2ede4136,118ec9ddef528c64a545169b898e7699,"2017-07-04 18:51:25","2017-07-04 18:51:24",0
286d8f01f94a8061cef05c7c49efd8a9,dc7be13b2ee660f092e641982b4dfb69,"2018-01-21 08:17:29","2017-11-06 18:21:33",76
2878289928927b75d078057c8d91405f,0c01f50d13b63f9c7a1f073f51a45548,"2018-01-08 17:37:09","2017-03-11 21:55:28",303
28989ef45087c96e5a4346e88216c2ba,c3ad507aba1f6b47354085e7e6bed0cf,"2017-01-21 19:46:23","2017-01-21 19:46:22",0
289dcfbdf9ce2f94565a76800eb71157,669b4e413bba377a759547000b13117e,"2017-11-16 22:02:48","2017-11-16 22:02:48",0
28ad66c8baf13c85d2a936d0b06e73f6,2942d87f97c462f2c402070d7e2c1882,"2017-12-25 20:54:32","2017-04-03 12:43:06",266
28aea3e12549a3611bbd8d4e3310e4fa,b5354d8d292a97bc23838762d5c4bcc6,"2018-06-06 13:05:39","2018-05-22 11:29:21",15
28b506334071b7dfadd7bd023d9115c4,51192863a004d47d0e4f5bf5384bf88f,"2018-02-13 15:58:33","2018-02-13 15:58:32",0
28c7e3fb75d7ce1e496dc539443b71da,70265e39902a914077a038864209d3c6,"2017-07-28 09:35:08","2017-07-28 09:35:08",0
28cfa4471fab15695744e57ce3036694,7f3eeda083f7dd3143b24b17ad4ad881,"2018-01-28 15:08:22","2018-01-28 15:08:21",0
28da99e178f274876e3052c1740c6c87,d8548c48e1580222bda2c86c47ce10cd,"2017-08-31 10:21:58","2017-08-11 20:05:11",20
28dd1607a5e16ed5458919c2afca6476,328d856c33d24e8aac1b90367ae7cd3a,"2018-02-23 13:56:37","2018-02-23 13:56:36",0
291d020953194db1b8578ff8d9959c62,7c0c61f5d61aad026c439caf370a92f2,"2018-06-03 16:18:39","2018-04-16 14:12:17",48
2947c03745112e23dced5a2ab3f8c568,bcaa9390e85fe694eefdf1e33f77b3b5,"2018-03-05 15:32:16","2018-03-05 15:32:14",0
294e0922aa06792eea5094656727c0bd,f488ec10381a645d100c8e7ad0c6eab4,"2017-05-20 15:56:32","2017-05-03 19:41:22",17
295c05e81917928d76245e842748184d,cf5e115a19c54f0457aa4c00fb88ae63,"2018-06-06 11:59:53","2018-03-07 15:57:14",91
297ec5afd18366f5ba27520cc4954151,00c9d0257381c7e9ec13b4505f25b2cf,"2018-04-18 08:57:18","2018-02-16 13:30:10",61
297ec5afd18366f5ba27520cc4954151,eb4bfa31c0d54df31280baa9f95e4e78,"2018-05-12 21:23:13","2018-04-18 08:57:18",24
298c3e1a698283a45f1c94df3942bb3b,4415361bddc6491e81dff0a462283bb7,"2018-03-28 20:52:11","2018-03-03 19:39:54",25
29ae9e23943929ef3f3951a883462955,23e1bad4a8ef314a7fe34fa71082d429,"2018-04-20 14:28:20","2018-03-09 10:42:40",42
29d72fba272ad06ed0b2ac6351da042f,6f7c4d0e0bfea3787bfa435c00423420,"2018-05-22 09:20:02","2018-02-06 11:21:33",105
29dc4aeff866d6a940c471a3ea4faef0,037556f936da90c5f9504956ff286860,"2017-05-02 12:02:54","2017-05-01 16:12:39",1
29f8e372b3b1d42ad2e00a0b976bfc34,87980ebda651df2ddec79138c0366d96,"2018-04-30 17:22:01","2017-08-16 10:40:51",257
2a17d0a71f5910d7207819f9ca9ec12b,d85ce9b0e10e08627fdc72bedcf4cde3,"2018-08-04 11:45:44","2017-12-26 12:34:34",221
2a34af7c4b1b83d78b14cf6b9c32c3b9,b325a4afad33f2c09ba50df161457bdc,"2018-03-25 18:27:38","2017-11-08 02:07:46",137
2a36404701b15c414647a2ec2102baba,6066c3889ab8affd2c01906b2d3b943c,"2018-07-09 19:46:18","2017-10-17 11:19:07",265
2a3d4df1de5c9feee497328298916d41,b7efe64319f69973a0924eb8e7a1ed3e,"2017-12-28 16:42:46","2017-11-29 10:23:22",29
2a3f4536e732a04cfad59b6e50c2e925,b6007bc0214a24634dff19daab40bf21,"2017-11-11 13:02:47","2017-09-13 13:21:38",59
2a532e879c1278727d9d7001890cd333,f89525a2a79be7efb2afb5844cf2652d,"2018-01-24 11:18:06","2018-01-24 11:18:04",0
2a7f837de6a1999e457b8e3c5619156f,0c6a2732270e3f0f66bd73dbde93b59e,"2018-08-01 13:43:51","2018-03-27 13:54:14",127
2aba7239448982a76a0a79666419e3a3,1354bddf21d7082f73e70872571f55ed,"2018-01-20 17:53:37","2018-01-20 17:53:36",0
2ac4312997e09e6770fd4c3d52adf77a,a9d8070e7b21efa5414c183c918eb4d3,"2018-01-08 23:22:26","2018-01-04 00:48:26",4
2ac6f6d09c75bb721defa2eb7a4f52a1,6ca5c63fb52f32ccf5309fddb636c3a8,"2017-10-31 00:48:08","2017-09-11 19:20:33",50
2ae3c67452283d5a0d30b32e0d33296e,878d8b6c3b9905f2eb5fe9d390c4c7db,"2018-01-28 00:12:00","2017-12-22 00:17:37",37
2ae6a57dcdd2f1424598fc480cbf698a,8d8643b7344d206920590efda8cc5cb7,"2018-02-18 12:40:55","2018-02-17 21:06:22",1
2b0d2a4ffe3906cd18019c2463cfeee9,6051e6d3da9a50b7325cbe9c81025062,"2018-07-03 23:40:16","2018-06-12 13:07:34",21
2b100d3737ff053e5003640064ee6ad8,ccb44718a5b5b8bde31b24e888d56d09,"2017-10-25 18:46:38","2017-10-25 18:46:35",0
2b161eaf4956b131691842e87b3c39c7,688e3682bd719f71232cc322252fb045,"2018-02-27 11:11:22","2018-02-27 11:11:21",0
2b161eaf4956b131691842e87b3c39c7,db68ee136b9cb2c16d74fa11a7395e5d,"2018-03-13 09:45:56","2018-02-27 11:11:22",14
2b174670dbec666bbc68b6e2a4062740,aff32ddeb1d4fcd7baa9d10d9b5941eb,"2017-07-10 13:26:40","2017-05-07 21:33:37",64
2b19910e856b2ba3e7257e63a093a3df,a6471477bb9173349168eecdc8871ed5,"2017-09-26 10:24:26","2017-09-25 22:41:26",1
2b4871f788b44ee004ec2c7fc7cd420b,c2fe2f550416c0b36bad93166e4d2d1a,"2017-10-31 12:02:07","2017-07-18 12:01:07",105
2b4efa2bb0d9e62ee5e197cacd93c0d6,cc9c27c90afa88462b4d852d81b367fc,"2018-01-28 15:09:08","2017-09-17 14:12:52",133
2b5c14b7e1a3d88ff7e0c46e15851f5f,992d2942e83c306157957d54bf84fa18,"2017-07-17 16:14:02","2017-07-17 16:14:02",0
2b5ffb4c42d26e466ad575ecce365aa2,9eefad52e5b37dc3e94fc823d63057b5,"2018-04-13 09:32:23","2017-03-13 16:32:40",396
2b6ce149982204423f4efac29701255a,ad15d9b5c97ecfcbdffbd8148ef3e0a1,"2018-01-07 20:09:08","2017-09-11 17:47:24",118
2b775b75afa0be08220fb73a7e68df3b,9f67054716b5806d7ecb46b0f309e5c3,"2017-10-30 19:25:26","2017-06-23 21:39:52",129
2b952792a20f6076f6e7a9c6a27ade02,c9577dccdc314ce381822a54b1eaf22d,"2017-11-25 00:23:00","2017-06-05 15:09:50",173
2b9bd15bf8e54b231c518790c55e5f92,9e1c6d5149a241963c2e3a2ddaba98a1,"2018-06-12 12:25:15","2018-04-30 18:56:27",43
2bd9d2f3cc5d99b1b3d9ff5acd81bd5e,1b1f5c0333fae3e7b4b4670d2cc3c0ac,"2017-11-06 20:30:25","2017-05-16 20:51:52",174
2be5dce8b491a7bc6a65d6e91bf49812,16de740155e4e909578bd90826a632c1,"2018-08-24 10:16:19","2017-12-09 11:43:51",258
2c14db46aee6245ff5a01f7f69544f73,bfff22b563631e997a4a22dd4b87abc2,"2018-04-02 14:08:53","2018-04-01 11:30:07",1
2c3ed77b92cba1f5622b5ccaa1792b8b,3abdde0fd88e73a0651b9f90b6e553f5,"2018-01-27 17:01:16","2018-01-03 10:43:02",24
2c45ab66a3dae52960147e76a35740ff,b7d132ccaa4a7e53c9fb25ff9979fc35,"2018-08-02 12:05:57","2017-12-18 12:06:57",227
2c6a91479a7dc00d8c9d650d8dee88ca,d7bf53fc0c235f32fd61f11e6cc99a2a,"2018-01-16 21:39:46","2017-11-06 21:44:01",71
2c961ee955abb3ac9a80babd54ed4156,bd097e5fba6d060c0adb69b8865b1dfe,"2018-01-27 12:04:16","2018-01-20 20:47:34",7
2ca8ef8560c5cd0f9ddb65d1b1b51380,ec323db17a13fc07c4b07f0f7f86986d,"2017-12-09 17:59:48","2017-12-09 17:59:47",0
2ccc5d0620e07e3b54b83848c31a08fa,1662797f04736ea5acb5de67d5672fcc,"2018-03-16 19:39:14","2018-02-22 19:14:40",22
2cf396c9e24e7627ff042cccb209b9e6,7ed696782f4472458c5f1fc95bf5d6ed,"2017-09-18 23:34:58","2017-08-10 18:16:59",39
2cff422ea56f68a1e1bdce4371b88d66,9b41711934b43494976d4412d62deb1a,"2018-05-22 09:55:20","2018-05-11 09:09:56",11
2d0aa39055b967248bf551e220b55f59,a8aa05063010ff66b802270e8bc9591c,"2018-02-26 18:18:58","2018-02-26 18:18:57",0
2d14556024f4bbe01f147576097c42fe,20c4ac55ded9c34a63cbf3e1f570afa4,"2018-08-05 21:41:29","2018-01-09 20:58:34",208
2d49eaf79111ff286fe657aadbed5a28,9230c8324320aabb46dcfbc11da845aa,"2018-05-07 07:17:20","2017-07-22 15:14:36",289
2d5e5796e7901464c00407e69739c6db,06cd9d207dfbdde70cff4074b5b3dfaf,"2018-06-04 09:15:35","2017-06-19 02:15:55",350
2d7a88002fb4c6073fbef4f59707a0e0,6e4a67f3a94e46e6cc5af48093d14127,"2017-01-19 15:21:44","2017-01-19 15:21:44",0
2d7c6bd64b139f0f40968dd19c629532,dd7e0efbe1cde6192eff0ea57a7b2888,"2017-08-01 13:29:51","2017-07-23 02:05:55",9
2dacd79aa5d1a86240b37b6c588de551,81c2d284094f3b39baddefb519a30149,"2018-02-28 16:07:14","2018-02-28 16:07:09",0
2dc7f51f05ba1b1a92608e45e55d1fe1,01bae920aea13b891b50bc1543634a65,"2017-12-21 20:04:26","2017-03-01 20:57:25",295
2dcbfb99d95c7ba6eb992a98627f45b8,4035b52134bcb1bdaf305b4671495372,"2017-12-03 20:37:09","2017-11-28 01:16:27",5
2dd7f52683f631651a5d94056935e1e1,2b41a3b768bdb66c8a67b20623aaaf78,"2018-02-12 20:16:39","2018-02-07 11:48:20",5
2ddaeeb8948d70423c3326843412fccf,dace8fef361782cc885129d17c2df11f,"2018-06-22 09:29:37","2018-06-15 15:13:15",7
2ddc001b620bd90d0f4378cfde1db887,80742a986710e5cda30966b8d3f1ab96,"2017-10-26 20:36:07","2017-09-30 07:44:48",26
2ddc001b620bd90d0f4378cfde1db887,7596db1ba623b5cb1727772fc9bf8440,"2017-11-16 18:16:55","2017-10-26 20:36:07",21
2ddc001b620bd90d0f4378cfde1db887,ee044ff2777c49a97d4be749aa8e24bb,"2018-04-04 14:57:59","2017-11-16 18:16:55",139
2ddd50b61ee4a82b40033feecac1f863,fd4ebf52ca607b4487b38826f0c78adf,"2017-10-16 12:21:07","2017-10-16 12:21:07",0
2e08911037fe7ec67377711eee1fdbf3,1a8d9ee4ef14ca8feb96e914f51b9397,"2018-03-01 18:15:16","2017-11-26 21:51:50",95
2e0a2166aa23da2472c6a60c4af6f7a6,eb4c34f6c71f98b594e9df32d8e3c851,"2017-10-29 10:19:49","2017-02-19 01:28:47",252
2e366b0c6451864364bab2e7917ca1bb,af95d7a4f9643401325ec89b4f7f8afe,"2017-05-31 06:32:49","2017-05-29 06:21:19",2
2e43e031f10de28e557c35ef668f9396,8557dabbdacec1a9e250f5e70afe1eab,"2017-01-26 13:15:41","2017-01-26 13:15:41",0
